,Close,Volume,3 Mo,1 Yr,5 Yr,10 Yr,Fear Greed,['IBB'],['IBD'],['IDU'],['IGV'],['IHF'],['IP'],['ITA'],['ITB'],['IVV'],['IYC'],['IYF'],['IYJ'],['IYK'],['IYR'],['IYT'],['IYW'],['IYZ'],['KBE'],['KRE'],['RTH'],['USD'],['VCR'],['VDC'],['VDE'],['XES'],['XHB'],['XLB'],['XLE'],['XLI'],['XLP'],['XLU'],['XLV'],['XLY'],['XME'],['XOP'],['XPH'],['XRT']
0,0.4121458029977717,0.029136549362549818,0.05444839857651246,0.1673394495412844,0.1865546218487395,0.3049327354260089,1.0,0.030934731294995268,0.0747316081665185,0.0516226423502412,0.01950858520829656,0.038782303162779884,0.043597766708277516,0.07812288486957507,0.02542526573364272,0.0379907199564806,0.036382765407628144,0.05242317209735378,0.05008424301295181,0.03148870122840319,0.054331401756857814,0.04679186283074786,0.0175505086006804,0.058769785698858074,0.060682836207825885,0.0553412145580112,0.0241522639503364,0.018152930177050094,0.027192652290375263,0.03935337710598266,0.0459692638057154,0.07327499371897182,0.028838001121555268,0.04031896980124039,0.04664393609889164,0.05042515683534744,0.03886754716299147,0.05010810244191205,0.03802638834510197,0.031071534468577456,0.027995202627443667,0.04415051218124625,0.056311589264152806,0.02344719379656589
1,0.408360892669631,0.02521896714600146,0.05373665480427047,0.16623853211009174,0.17647058823529416,0.2869955156950672,0.9583333333333334,0.02907864277352176,0.07513338848041849,0.051765332382660637,0.01918197880713523,0.038163358352891086,0.04173361454383823,0.07997159745280713,0.025589133621051103,0.03705283015005125,0.035699068983591084,0.051695197571290444,0.049801777292324156,0.031225237040690676,0.05537960033923688,0.04596552704033116,0.01680800974255339,0.05773963792419443,0.059550297039548644,0.054177841278441066,0.023760242145064128,0.017114609957822245,0.026617520961128616,0.03905318197574867,0.04580517460281106,0.0751938164455914,0.028505635899534632,0.03853056025489454,0.046414530509979846,0.050186902892387,0.03858115871837193,0.050461539233480006,0.03677975670591972,0.030221125085781904,0.027502385516102165,0.04516944679611541,0.05372234948289876,0.02300359413350806
2,0.4217615408156882,0.05109740351625817,0.05516014234875445,0.1651376146788991,0.1789915966386555,0.2892376681614349,0.9583333333333334,0.03000063619700932,0.0757358827833437,0.052017789463129877,0.020230132002594606,0.039450738778700714,0.03993934322110793,0.08019202505023158,0.026093356681969188,0.037531110665908196,0.03590315426563193,0.05162051760428025,0.049687285409610434,0.031456758988560665,0.05550664401894615,0.045254631615688025,0.01726227856398989,0.057997194095166175,0.058619093939624105,0.053254527979524326,0.024180947756415383,0.016613172962086028,0.02694315470081963,0.03931049451547307,0.04650712128116851,0.0772325792135608,0.028976483507416596,0.03805607751606996,0.047013513404774096,0.05023156967399666,0.038953465969662336,0.050624677331581686,0.03766221932608144,0.03049671795443026,0.02699061957208337,0.045610073660583866,0.0542482766471567,0.023206388599202637
3,0.4233300322137516,0.04163516628454775,0.05444839857651246,0.16403669724770642,0.18025210084033616,0.29372197309417036,0.9166666666666666,0.030037034095980304,0.07362683953568393,0.05178729292231593,0.02047318345519912,0.03891227728422514,0.03884416150514377,0.08093151229832066,0.025954698492641443,0.03719856163712486,0.03573987968195472,0.05075256616339944,0.04949645369373898,0.030929818130822274,0.054013754746965674,0.04566779008257512,0.017290473921268097,0.057482120207834345,0.05783889539452128,0.05258974535843417,0.02393235232318272,0.017357729926372325,0.026850122148967443,0.03800261799659781,0.046242750784086406,0.0744742520009629,0.028685667284556335,0.037928336027355236,0.04680960850173916,0.04997841902690576,0.037578787795778536,0.0503799810922988,0.037382072462538,0.030339236315202647,0.027255980646974716,0.04640868392742669,0.05412690165253908,0.02300359413350806
4,0.43069527155983667,0.03529879554294022,0.05444839857651246,0.16623853211009174,0.1865546218487395,0.30269058295964124,0.9479166666666666,0.03133507103348579,0.07356659010539143,0.05175436993794633,0.021433998323771047,0.04060195039330561,0.040032552391494766,0.0798364948811629,0.026484131251640175,0.037815098130683934,0.03616845956899611,0.05153652850010813,0.049946821784188994,0.03150466610716779,0.054363175280324784,0.04664603498548319,0.018029834547440882,0.05825472462973014,0.05874494275190905,0.05336533739191392,0.02383674208346774,0.017327337748490018,0.027146136014449176,0.03867799755129023,0.044838835046484546,0.07123625937730388,0.02929499192404715,0.03831157484566933,0.045535177711775884,0.05039537509247739,0.0382374834916885,0.050298433858987204,0.03830655711223126,0.030638447773606678,0.02634617124734728,0.04384758257639821,0.0530345734196081,0.023117670635803955
5,0.4411975457318833,0.031630277572183445,0.05444839857651246,0.1651376146788991,0.18403361344537816,0.2982062780269058,0.9583333333333334,0.03232983239227257,0.07553509049746293,0.05255566225866468,0.022307457376803674,0.040218222718729255,0.04031217990265526,0.08107372436594816,0.02644631185463501,0.03863717018628818,0.03669907017572443,0.05237647864746217,0.050733089905072505,0.03183997849047767,0.054442564976603415,0.047186805780918634,0.01888198634878846,0.05825472462973014,0.0593237852002017,0.05373465532615588,0.024515601949529696,0.017692018671010043,0.027421014521628637,0.039664263139677025,0.045294651650633316,0.07171597216553414,0.029433474309908475,0.03871304809591555,0.0460959334002764,0.050916573090789646,0.03949761083429444,0.051249992773536396,0.03892285830844084,0.031166021014695067,0.025455321740027067,0.04354466388734226,0.05376277666868621,0.02287685559237629
6,0.4403791684612621,0.029323016930638032,0.05444839857651246,0.16403669724770642,0.1815126050420168,0.29372197309417036,0.9375,0.03161407825037462,0.0744303218666283,0.05299471262575062,0.022132769063927506,0.040478161431327826,0.040032552391494766,0.07896902563139413,0.02681186702645695,0.03829714564813339,0.0360613185710136,0.05200318224726857,0.04996209213309027,0.03166433985944043,0.05571311520555303,0.046585278883143684,0.018756671483982676,0.057224589673270376,0.05804024147710273,0.05260822344093209,0.02411401398113461,0.017281752390751283,0.027019277645482787,0.03950345767443278,0.04473856867289808,0.07051670440810923,0.029516556245471826,0.038275077277465125,0.04566262820222336,0.05003799417803673,0.03938306000301667,0.05171221374886788,0.03896488033797233,0.03062270204710287,0.024962508315228876,0.04293881559343827,0.05679707366974743,0.02271210139654363
7,0.453507024183779,0.03965587696843408,0.05551601423487545,0.16403669724770642,0.18403361344537816,0.2982062780269058,0.9270833333333334,0.030049145058026278,0.07493247874925467,0.05405944229676586,0.023218895951907598,0.039314569967495994,0.04108113993669796,0.0802915690679783,0.027190036747087604,0.03915282824900232,0.03654091381789845,0.05307646665640692,0.05119875216712099,0.03287790780950319,0.05728541938089143,0.047587829998316095,0.019781133660953715,0.058061592751562044,0.05884560577897102,0.053143740723108956,0.024200072741016293,0.017975656371697013,0.027492905112442453,0.040618405027682075,0.04477501967746233,0.06979713048804692,0.03004278824089436,0.03968024800549688,0.04568811300641919,0.051050596766400315,0.04055726853895178,0.052772524123571765,0.03846062693538716,0.030937671419105552,0.025417413015042578,0.042030032236790166,0.058455818544227316,0.023041624557305566
8,0.4437889957107642,0.03447842640768687,0.05551601423487545,0.16403669724770642,0.1815126050420168,0.29147982062780264,0.9375,0.0324147577273557,0.07579613221363597,0.05461922215661591,0.022782163510616016,0.03992112539786588,0.041034545765936986,0.08024181367007688,0.02759340646603052,0.0389622671032255,0.03677050280608322,0.052665815496300034,0.050977379753446996,0.03313340828130343,0.056713685011580764,0.0486936778014512,0.019329998198440435,0.057997194095166175,0.059021786104787005,0.05332839599756757,0.02434349177141113,0.018026307415647765,0.02747176975414019,0.040693445311907134,0.044820609544202424,0.06991706105396293,0.030278209367709103,0.03922402840294435,0.045700850114623395,0.05106549347053078,0.04061453258816564,0.053289099013241394,0.0393290603087858,0.03090617387255053,0.02598604757635305,0.04271850761910009,0.0633511209317127,0.023383824526000005
9,0.45091552217506353,0.020141142283570886,0.05551601423487545,0.1651376146788991,0.17773109243697482,0.2847533632286995,0.8958333333333334,0.033166891193129426,0.07513338848041849,0.057099943182451186,0.023044201809480858,0.04170365214129462,0.04122095369227821,0.08061866125311401,0.02860185258786669,0.0392387673598671,0.036658259477360795,0.05275915806685867,0.051282703352032166,0.033652360458502846,0.05803183880980241,0.049003558437018147,0.019339398275210185,0.058190338791538176,0.05751172052811237,0.051998830755387276,0.023846293563301063,0.017322274001667814,0.02731952386481385,0.04186196615912639,0.0443374584167783,0.06823808998374159,0.031053713941084006,0.039972221375045525,0.04514011560169762,0.05125909229727243,0.04190329195537862,0.055763211093565204,0.040575691947968055,0.030677830370508415,0.025834405303328506,0.041974962065575695,0.06416027198962101,0.023041624557305566
10,0.4530296504500423,0.020047688088689793,0.054804270462633455,0.1651376146788991,0.1815126050420168,0.2892376681614349,0.9166666666666666,0.03391904323399835,0.07432978870419091,0.05821953855237799,0.024130334527011556,0.04314577591729537,0.04320161211248483,0.08248872447225836,0.02890438836437123,0.04026260797592395,0.037459285665748854,0.05385110507954547,0.05271020701328294,0.03414734659408536,0.05914355923203608,0.050249152818191235,0.020291793196946628,0.060443740582625805,0.05899661033379277,0.05349459534550247,0.024678145964525458,0.018309945116334738,0.028034197419102715,0.042494497116642965,0.04437391688163819,0.06919749660933447,0.03155225374273626,0.04062919913097611,0.04526755550435774,0.05249509878602944,0.04239016140437185,0.05687790810621604,0.04133209943132815,0.031567610163110875,0.02564486536494945,0.04161695137372106,0.06585945962276421,0.02378939376526033
11,0.45429126988281104,0.046014729615413946,0.05516014234875445,0.1673394495412844,0.1815126050420168,0.2959641255605381,0.9166666666666666,0.033360982362482784,0.07734288659366001,0.05942697608092602,0.0244303523479477,0.042718704474986706,0.044133714230785596,0.08155723653669655,0.029068256251779608,0.040673644003726056,0.03771948069081744,0.05442041053442648,0.05282469889599666,0.03445874286503169,0.05931826949871564,0.04991496597035999,0.0207805289665388,0.06128073084271355,0.05929862945766491,0.05373465532615588,0.02483112381639838,0.018765790936162763,0.028186443308429024,0.04282681594725869,0.043899867314911654,0.06823808998374159,0.031538407645851106,0.04112191630173285,0.044783275404019385,0.05250999549015989,0.04270520460644833,0.058128582621603954,0.04133209943132815,0.031921943851373,0.02477296469030649,0.04059802221674796,0.0632701886957584,0.023726039263791073
12,0.4519044012141265,0.038828895508071226,0.05516014234875445,0.1651376146788991,0.1739495798319328,0.28251121076233177,0.84375,0.031941631478470754,0.07633849453155189,0.06078804826149442,0.024726563472350832,0.04284249343696446,0.04131416286266504,0.08026312001006404,0.029824581143388346,0.04040460755769318,0.03734193205873085,0.054047099357824695,0.051740742350978614,0.034714230854518593,0.06085880015058712,0.0476789735801467,0.020727266737874644,0.061924563588225436,0.05793957845004073,0.0523681634602787,0.025108410397354772,0.018927877379828886,0.028161062390805187,0.043191343461590495,0.04232276827400353,0.06512000897513093,0.03206464499552613,0.03991748219882421,0.04343237961368129,0.05112508028705261,0.043335256911326316,0.05978704784289788,0.041486169254484076,0.03161485343616967,0.023294531788998554,0.038560152987009634,0.06420071474828429,0.023421845103733102
13,0.45149523859373336,0.02973474437412359,0.054804270462633455,0.16623853211009174,0.1739495798319328,0.28026905829596405,0.7604166666666666,0.03162621707506337,0.07674031399387948,0.061479573534162946,0.024624027507084204,0.04327574050844871,0.04124426119209114,0.07920367222078507,0.030240565411139966,0.04043076599111187,0.037188878031644786,0.05419642973902869,0.05141247749499575,0.03499367240330905,0.059985286627808256,0.04697415942273028,0.020993563262102454,0.06308348303927304,0.057813749666213235,0.05246050217549511,0.025098851575876702,0.019788927672483296,0.028194894810655482,0.043159151774541285,0.04165728752080164,0.0635609684708256,0.0323277529618587,0.03947950420428878,0.04271869921832484,0.050469835282347955,0.04347843976721107,0.06035798755477523,0.04166825376399434,0.031567610163110875,0.02308603933139892,0.037238305140980595,0.06407933975366668,0.023206388599202637
14,0.4461758643794491,0.02524806137648331,0.054804270462633455,0.16623853211009174,0.17142857142857146,0.27354260089686094,0.6979166666666666,0.03046161433365795,0.0757358827833437,0.06312604360468356,0.025072150890221946,0.04304054243372016,0.04159376954496064,0.08086751576049017,0.03133724062637419,0.04058397298755691,0.03741847496738522,0.054271094929630684,0.05245830581315502,0.03468228861467606,0.06089054846697474,0.04843848142931842,0.021341312499241635,0.06250401049554534,0.05776338810999609,0.05262668675278053,0.025165785351157474,0.020346071701433186,0.028330211284584447,0.043062644700061124,0.0412926282692461,0.06188200687603808,0.03311710898637123,0.03935176989165906,0.04243832931491511,0.051810095369236454,0.04330661352029436,0.06198930308857419,0.04092588647919023,0.03171721284553919,0.0227258972276881,0.0362744406973259,0.06310837094247743,0.023143014405604543
15,0.43997000584086915,0.02838142183504365,0.05444839857651246,0.16623853211009174,0.16638655462184873,0.26457399103139007,0.6354166666666666,0.02728322051284909,0.07774462775913227,0.0635870545114248,0.024449333364657464,0.0403853363878554,0.03896065734647864,0.08125148391349184,0.030593515733921585,0.039451743334995536,0.03586744589800822,0.052955152345137896,0.05164150890581756,0.03378009197093295,0.06054115314069495,0.047587829998316095,0.020915234162052355,0.06250401049554534,0.055926157681141245,0.050743140916574926,0.02347339674262968,0.020523347446176093,0.027273007588887767,0.04179763377502858,0.040435716329568855,0.05888382800704196,0.03223081422090528,0.038567064999183734,0.04159720901689854,0.05122932221979323,0.04204647481126336,0.062478673751400704,0.03848863066994856,0.030315605538352122,0.02200563513952636,0.03528305754175216,0.05829398521807046,0.022483958238016258
16,0.42950181121057707,0.03677863390244881,0.054804270462633455,0.16403669724770642,0.15756302521008403,0.2443946188340807,0.4895833333333333,0.02632483847793813,0.0775438354732516,0.06300531411191944,0.022873308534036515,0.03796530935613539,0.03674696558587249,0.08002136392468984,0.030593515733921585,0.03744890346034778,0.03431641682863123,0.051163232099914524,0.04957278161554812,0.03286195541305194,0.05981060156820803,0.044665229539081454,0.019073096877951383,0.06018624850267354,0.053912756940699184,0.04895192641026099,0.022775411891966812,0.017778121760885664,0.026038177086240944,0.040993589452140516,0.03842103364708974,0.05552589534203309,0.03169073612859759,0.03621292161741779,0.03959636072337458,0.048876447879150284,0.041473720654874306,0.06201648549967806,0.03739606885392227,0.028835263505098643,0.021038968182237192,0.03324518831201383,0.05695890699590426,0.021938968726659448
17,0.43945850053554303,0.035029012678472166,0.05551601423487545,0.16403669724770642,0.16134453781512606,0.2533632286995515,0.53125,0.02781699444743968,0.07838748409105763,0.06355413152705519,0.024487312886728767,0.03985304099226352,0.0373761222787674,0.08140790389910452,0.03174061519520129,0.0387417805224375,0.035250087721145705,0.05240449471739714,0.0507101962930692,0.03324517491496894,0.06046175084087666,0.045333622091386444,0.02046410357257008,0.06153826137727754,0.054894291554154706,0.049838305700156106,0.023769808308186986,0.019302683856603498,0.026917780385931907,0.04126160989199216,0.03884947842648489,0.05648531144305979,0.03297862660050989,0.037417370072496396,0.03991497371475909,0.04966568156329303,0.04170283368385494,0.06277776753650019,0.03809643601278077,0.02978803229726373,0.020337662299839368,0.03398873932343429,0.058374901881148904,0.022255829848585505
